,tweet_id,timestamp,text,stage,p1,favorite_count,retweet_count,rating_base_10
623,796031486298386433,2016-11-08 16:47:50+00:00,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,,golden_retriever,10660,3653,13.0
624,795464331001561088,2016-11-07 03:14:10+00:00,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,doggo,golden_retriever,48844,23108,13.0
625,795400264262053889,2016-11-06 22:59:35+00:00,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,,golden_retriever,9893,2804,12.0
630,794332329137291264,2016-11-04 00:15:59+00:00,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,,Samoyed,9491,2632,12.0
632,793962221541933056,2016-11-02 23:45:19+00:00,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,,Labrador_retriever,16605,4800,12.0
633,793845145112371200,2016-11-02 16:00:06+00:00,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,,Old_English_sheepdog,9112,1823,13.0
635,793601777308463104,2016-11-01 23:53:02+00:00,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,,miniature_pinscher,7882,1584,12.0
636,793500921481273345,2016-11-01 17:12:16+00:00,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,,golden_retriever,10534,2335,12.0
637,793286476301799424,2016-11-01 03:00:09+00:00,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,,Afghan_hound,24269,9005,13.0
638,793271401113350145,2016-11-01 02:00:14+00:00,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,,Siberian_husky,8586,2354,12.0
639,793256262322548741,2016-11-01 01:00:05+00:00,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,,basset,19726,8197,12.0
640,793241302385262592,2016-11-01 00:00:38+00:00,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,,golden_retriever,10380,3236,13.0
641,793226087023144960,2016-10-31 23:00:11+00:00,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",,wire-haired_fox_terrier,9683,2831,11.0
643,793195938047070209,2016-10-31 21:00:23+00:00,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,puppo,Labrador_retriever,15061,5520,12.0
644,793180763617361921,2016-10-31 20:00:05+00:00,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,,Lakeland_terrier,6850,1965,11.0
645,793165685325201412,2016-10-31 19:00:10+00:00,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,,golden_retriever,9268,2735,12.0
646,793150605191548928,2016-10-31 18:00:14+00:00,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,,Italian_greyhound,6105,1670,11.0
648,793120401413079041,2016-10-31 16:00:13+00:00,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",,Labrador_retriever,12492,3841,11.0
651,792773781206999040,2016-10-30 17:02:53+00:00,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,,Yorkshire_terrier,7262,1646,12.0
652,792394556390137856,2016-10-29 15:55:58+00:00,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,,cocker_spaniel,13231,4232,12.0
653,792050063153438720,2016-10-28 17:07:05+00:00,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,,komondor,7048,1754,11.0
657,791774931465953280,2016-10-27 22:53:48+00:00,Vine will be deeply missed. This was by far my favorite one. 14/10 https://t.co/roqIxCvEB3,,,44481,21754,14.0
658,791672322847637504,2016-10-27 16:06:04+00:00,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,,golden_retriever,11593,3077,13.0
659,791406955684368384,2016-10-26 22:31:36+00:00,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,,Pembroke,12970,4038,12.0
660,791312159183634433,2016-10-26 16:14:55+00:00,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,,miniature_pinscher,8640,2482,12.0
662,790987426131050500,2016-10-25 18:44:32+00:00,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,,cocker_spaniel,9682,2089,12.0
665,790698755171364864,2016-10-24 23:37:28+00:00,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,,Bernese_mountain_dog,8088,1884,12.0
667,790337589677002753,2016-10-23 23:42:19+00:00,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,,Pembroke,7724,1852,12.0
668,790277117346975746,2016-10-23 19:42:02+00:00,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,,Labrador_retriever,12393,3120,11.0
672,789903600034189313,2016-10-22 18:57:48+00:00,This is Ralphy. His dreams were just shattered. Poor pupper. 13/10 it'll be ok Ralphy https://t.co/P0kSN6rT6H,pupper,,10197,4059,13.0
673,789628658055020548,2016-10-22 00:45:17+00:00,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,,chow,7382,1730,13.0
674,789599242079838210,2016-10-21 22:48:24+00:00,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,,Chesapeake_Bay_retriever,6640,1883,12.0
675,789530877013393408,2016-10-21 18:16:44+00:00,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,,schipperke,11554,3311,12.0
676,789314372632018944,2016-10-21 03:56:25+00:00,"HE WAS JUST A LIL SLEEPY FROM BEING SUCH A GOOD DOGGI ALL THE TIME MISTAKES HAPPEN 13/10
https://t.co/G2ms0A5jWM",,,8521,2250,13.0
678,789268448748703744,2016-10-21 00:53:56+00:00,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,,malamute,8984,2562,10.0
679,789137962068021249,2016-10-20 16:15:26+00:00,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,,Chihuahua,9567,2735,12.0
681,788765914992902144,2016-10-19 15:37:03+00:00,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,,cocker_spaniel,26935,10098,12.0
683,788412144018661376,2016-10-18 16:11:17+00:00,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,,golden_retriever,15318,5163,11.0
684,788178268662984705,2016-10-18 00:41:57+00:00,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,,Samoyed,7131,2053,13.0
685,788150585577050112,2016-10-17 22:51:57+00:00,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,,chow,6030,1252,13.0
688,787810552592695296,2016-10-17 00:20:47+00:00,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,,pug,8499,2985,11.0
689,787717603741622272,2016-10-16 18:11:26+00:00,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,puppo,German_shepherd,10116,2721,13.0
690,787397959788929025,2016-10-15 21:01:17+00:00,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,,Chihuahua,10739,2794,11.0
693,786963064373534720,2016-10-14 16:13:10+00:00,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,,golden_retriever,26250,7814,12.0
695,786709082849828864,2016-10-13 23:23:56+00:00,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",,Pomeranian,18002,6004,9.75
696,786664955043049472,2016-10-13 20:28:35+00:00,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",,Leonberg,10432,2484,12.0
697,786595970293370880,2016-10-13 15:54:28+00:00,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,,Pembroke,9331,3066,11.0
698,786363235746385920,2016-10-13 00:29:39+00:00,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,doggo,golden_retriever,10730,3402,13.0
699,786286427768250368,2016-10-12 19:24:27+00:00,This is Arnie. He's afraid of his own bark. 12/10 would comfort https://t.co/ObT2tSxXit,,,,,12.0
700,786233965241827333,2016-10-12 15:55:59+00:00,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,,Labrador_retriever,15013,4604,11.0
704,785872687017132033,2016-10-11 16:00:24+00:00,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,,Great_Pyrenees,6608,1761,12.0
706,785533386513321988,2016-10-10 17:32:08+00:00,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,,miniature_pinscher,8956,1948,11.0
707,785515384317313025,2016-10-10 16:20:36+00:00,"Today, 10/10, should be National Dog Rates Day",,,6024,1229,10.0
710,784826020293709826,2016-10-08 18:41:19+00:00,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,,chow,9946,3169,13.0
711,784517518371221505,2016-10-07 22:15:26+00:00,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,,malamute,8839,2471,11.0
712,784431430411685888,2016-10-07 16:33:21+00:00,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,,miniature_poodle,5644,1242,12.0
713,784183165795655680,2016-10-07 00:06:50+00:00,This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,puppo,,19720,7845,12.0
714,784057939640352768,2016-10-06 15:49:14+00:00,This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC,,,29260,10843,12.0
716,783821107061198850,2016-10-06 00:08:09+00:00,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,,Lakeland_terrier,7251,1914,12.0
717,783695101801398276,2016-10-05 15:47:27+00:00,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,,chow,10294,3143,12.0
718,783466772167098368,2016-10-05 00:40:09+00:00,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,,Chihuahua,8307,2180,11.0
719,783391753726550016,2016-10-04 19:42:03+00:00,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,,Norwegian_elkhound,16618,5334,13.0
721,783334639985389568,2016-10-04 15:55:06+00:00,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,,Cardigan,28621,11399,12.0
722,783085703974514689,2016-10-03 23:25:55+00:00,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,,Chesapeake_Bay_retriever,8033,2143,11.0
724,782747134529531904,2016-10-03 01:00:34+00:00,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,doggo,golden_retriever,7357,1381,11.0
725,782722598790725632,2016-10-02 23:23:04+00:00,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",,Irish_setter,16975,5268,10.0
726,782598640137187329,2016-10-02 15:10:30+00:00,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,,malamute,7681,1833,11.0
727,782305867769217024,2016-10-01 19:47:08+00:00,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,doggo,briard,16369,5409,12.0
730,781661882474196992,2016-09-30 01:08:10+00:00,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,,Pembroke,10268,2654,5.0
731,781655249211752448,2016-09-30 00:41:48+00:00,This is Combo. The daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/LOKrNo0OM7,doggo,,3927,1105,11.0
733,781308096455073793,2016-09-29 01:42:20+00:00,"Pupper butt 1, Doggo 0. Both 12/10 https://t.co/WQvcPEpH2u",multiple_stages,,7020,2498,12.0
734,781251288990355457,2016-09-28 21:56:36+00:00,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,,Mexican_hairless,8258,2025,11.0
735,781163403222056960,2016-09-28 16:07:23+00:00,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",,Shetland_sheepdog,9635,2693,10.0
737,780858289093574656,2016-09-27 19:54:58+00:00,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",,Chesapeake_Bay_retriever,7077,1960,10.0
738,780800785462489090,2016-09-27 16:06:28+00:00,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,,Siberian_husky,5383,1261,11.0
739,780601303617732608,2016-09-27 02:53:48+00:00,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,,Saint_Bernard,11884,3280,12.0
740,780543529827336192,2016-09-26 23:04:13+00:00,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,,golden_retriever,6188,1701,12.0
743,780459368902959104,2016-09-26 17:29:48+00:00,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",,Great_Dane,5193,1046,11.0
744,780192070812196864,2016-09-25 23:47:39+00:00,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,,vizsla,8542,2186,11.0
746,780074436359819264,2016-09-25 16:00:13+00:00,Here's a doggo questioning his entire existence. 10/10 someone tell him he's a good boy  https://t.co/dVm5Hgdpeb,doggo,,11898,4821,10.0
747,779834332596887552,2016-09-25 00:06:08+00:00,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,,golden_retriever,18523,6837,11.0
750,779123168116150273,2016-09-23 01:00:13+00:00,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,,toy_poodle,,,12.0
751,779056095788752897,2016-09-22 20:33:42+00:00,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,,Chihuahua,14467,4402,13.0
752,778990705243029504,2016-09-22 16:13:51+00:00,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,,cocker_spaniel,19562,6990,11.0
754,778764940568104960,2016-09-22 01:16:45+00:00,"Oh my god it's Narcos but Barkos. 13/10 someone please make this happen
https://t.co/tird9cIlzB",,,848,354,13.0
755,778748913645780993,2016-09-22 00:13:04+00:00,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",,Staffordshire_bullterrier,6746,1269,11.0
756,778650543019483137,2016-09-21 17:42:10+00:00,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",,German_shepherd,5638,1458,10.0
757,778624900596654080,2016-09-21 16:00:17+00:00,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,,Airedale,4524,985,11.0
